budget,genres,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,sentiment_score,profit,hit,release_month,roi,is_big_budget,popularity_bin,main_genre,overview
102000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",83542,en,Cloud Atlas,73.872343,"[{""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}, {""name"": ""Ascension Pictures"", ""id"": 7829}, {""name"": ""ARD Degeto Film"", ""id"": 10947}, {""name"": ""Cloud Atlas Productions"", ""id"": 11080}, {""name"": ""Five Drops"", ""id"": 11082}, {""name"": ""Media Asia Group"", ""id"": 11083}, {""name"": ""Dreams of Dragon Picture"", ""id"": 19621}]",10/26/2012,130482868,172,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Cloud Atlas,6.6,2977,0.007142857,28482868,1,10,0.279243804,1,3,Drama,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis."
80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Animal Logic"", ""id"": 8089}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",7/10/2010,140073390,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,0.372727273,60073390,1,7,0.750917375,0,3,Animation,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series."
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",314,en,Catwoman,32.271938,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Frantic Films"", ""id"": 52945}, {""name"": ""Maple Shade Films"", ""id"": 52946}, {""name"": ""Catwoman Films"", ""id"": 52947}]",7/22/2004,82102379,104,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Catwoman,4.2,808,0.159090909,-17897621,0,7,-0.17897621,1,3,Action,"Liquidated after discovering a corporate conspiracy, mild-mannered graphic artist Patience Phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat -- and she's eager to use her new skills ... as a vigilante. Before you can say ""cat and mouse,"" handsome gumshoe Tom Lone is on her tail."
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",184315,en,Hercules,76.842247,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Radical Studios"", ""id"": 19648}, {""name"": ""Flynn Picture Company"", ""id"": 34081}]",7/23/2014,243400000,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hercules,5.6,1680,-0.013333333,143400000,1,7,1.434,1,3,Action,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become."
140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9016,en,Treasure Planet,38.924136,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]",11/26/2002,109578115,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Treasure Planet,7.2,948,0,-30421885,0,11,-0.217299179,1,3,Adventure,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!"
100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",18162,en,Land of the Lost,19.38841,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Sid & Marty Krofft Pictures"", ""id"": 11916}]",6/5/2009,68688831,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Land of the Lost,5.3,381,0.1875,-31311169,0,6,-0.31311169,1,2,Adventure,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures."
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",138103,en,The Expendables 3,61.025639,"[{""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""LionsGate"", ""id"": 7571}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Ex3 Productions"", ""id"": 28384}, {""name"": ""Fipex Holding"", ""id"": 40822}]",8/4/2014,206172544,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Expendables 3,6.1,1795,0.047261072,116172544,1,8,1.290806044,0,3,Action,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet."
105000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",257088,en,Point Break,33.507289,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""DMG Entertainment"", ""id"": 10289}, {""name"": ""Ehman Productions"", ""id"": 70993}]",12/3/2015,133718711,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Point Break,5.5,783,-0.108333333,28718711,1,12,0.273511533,1,3,Action,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break""."
84000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10214,en,Son of the Mask,17.815595,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Path\u00e9 Distribution"", ""id"": 3012}]",2/18/2005,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Son of the Mask,3.6,338,0,-84000000,0,2,-1,0,2,Fantasy,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be."
100000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",205775,en,In the Heart of the Sea,50.767332,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Spring Creek Productions"", ""id"": 705}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Roth Films"", ""id"": 16314}, {""name"": ""K. JAM Media"", ""id"": 17888}, {""name"": ""Cott Productions"", ""id"": 24175}, {""name"": ""Surf Film"", ""id"": 34401}, {""name"": ""Enelmar Productions, A.I.E."", ""id"": 63571}]",11/20/2015,93820758,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",In the Heart of the Sea,6.5,1276,0.055831038,-6179242,0,11,-0.06179242,1,3,Thriller,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down."
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",11692,en,The Adventures of Pluto Nash,12.092241,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]",8/15/2002,7103973,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Adventures of Pluto Nash,4.4,142,0.1375,-92896027,0,8,-0.92896027,1,1,Action,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon."
100000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22972,en,Green Zone,30.254021,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Working Title Films"", ""id"": 10163}]",3/11/2010,94882889,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Green Zone,6.4,717,0.0625,-5117111,0,3,-0.05117111,1,3,War,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission."
99000000,"[{'id': 16, 'name': 'Animation'}]",227973,en,The Peanuts Movie,34.308098,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]",11/5/2015,246233113,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Peanuts Movie,6.5,604,0.54,147233113,1,11,1.487203162,0,3,Animation,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home."
10000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",29193,en,The Spanish Prisoner,3.091077,"[{""name"": ""Jean Doumanian Productions"", ""id"": 16280}, {""name"": ""Sweetland Films"", ""id"": 21716}, {""name"": ""Magnolia Films"", ""id"": 65514}, {""name"": ""Jasmine Productions Inc."", ""id"": 65515}]",9/8/1997,13835130,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Spanish Prisoner,7.1,73,0.05,3835130,1,9,0.383513,0,0,Crime,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.
98000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1734,en,The Mummy Returns,41.862983,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""Imhotep Productions"", ""id"": 20242}]",4/28/2001,433013274,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",The Mummy Returns,6,2206,0.296103896,335013274,1,4,3.418502796,0,3,Adventure,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army."
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]",3131,en,Gangs of New York,46.160048,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Alberto Grimaldi Productions"", ""id"": 7381}]",12/14/2002,193772504,167,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Gangs of New York,7.1,1910,-0.040909091,93772504,1,12,0.93772504,1,3,Drama,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area."
94000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",76758,zh,金陵十三釵,12.516546,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}, {""name"": ""EDKO Film"", ""id"": 12205}, {""name"": ""New Picture Company"", ""id"": 49512}]",12/15/2011,95311434,145,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Flowers of War,7.1,187,0,1311434,1,12,0.013951426,0,1,Drama,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety."
85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9408,en,Surf's Up,23.230851,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]",6/8/2007,149044513,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Surf's Up,5.9,601,0.125,64044513,1,6,0.753464859,0,2,Animation,"Cody is a surfing penguin from Shiverpool who dreams of making it big and being like his idol Big Z. On his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  Surf's Up is a 2007 American computer-animated mockumentary film produced by Sony Pictures Animation and distributed by Columbia Pictures and ImageWorks Studios. It stars the voices of Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder among others."
